Order ID,Order Date,Ship Date,Customer Name,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-3332,2022-04-08 04:00:00,2022-04-09 04:00:00,Alice,Central,Furniture,Binders,Desk,564.85,4,0.0,34.91
ORD-3333,2022-04-08 05:00:00,2022-04-09 05:00:00,Bob,West,Furniture,Tables,Desk,,6,0.1,45.29
ORD-3334,2022-04-08 06:00:00,2022-04-09 06:00:00,Eva,Central,Technology,Tables,Pen,483.28,6,0.3,-136.07
ORD-3335,2022-04-08 07:00:00,2022-04-09 07:00:00,Bob,Central,Technology,Tables,Monitor,553.48,7,0.3,-88.11
ORD-3336,2022-04-08 08:00:00,2022-04-09 08:00:00,David,South,Office Supplies,Storage,Stapler,206.1,5,0.2,-86.72
ORD-3337,2022-04-08 09:00:00,2022-04-09 09:00:00,David,East,Office Supplies,Tables,Stapler,551.4,9,0.1,61.26
ORD-3338,2022-04-08 10:00:00,2022-04-09 10:00:00,David,South,Office Supplies,Chairs,Printer,997.2,2,0.0,426.14
ORD-3339,2022-04-08 11:00:00,2022-04-09 11:00:00,,East,Office Supplies,Chairs,Desk,570.39,2,0.3,-55.78
ORD-3340,2022-04-08 12:00:00,2022-04-09 12:00:00,Frank,Central,Technology,Accessories,Printer,53.96,4,0.0,91.33
ORD-3341,2022-04-08 13:00:00,2022-04-09 13:00:00,Alice,West,Furniture,Tables,Pen,798.47,4,,18.13
ORD-3342,2022-04-08 14:00:00,2022-04-09 14:00:00,David,South,Office Supplies,Binders,Paper,402.51,4,0.2,351.17
ORD-3343,2022-04-08 15:00:00,2022-04-09 15:00:00,Eva,East,Office Supplies,Accessories,Desk,162.14,1,0.0,-164.91
ORD-3344,2022-04-08 16:00:00,2022-04-09 16:00:00,Bob,Central,Technology,Storage,Paper,863.89,4,0.2,-62.42
ORD-3345,2022-04-08 17:00:00,2022-04-09 17:00:00,Charlie,East,Technology,Tables,Monitor,205.99,5,,-52.55
ORD-3346,2022-04-08 18:00:00,2022-04-09 18:00:00,Eva,East,Furniture,Chairs,Pen,921.56,9,0.0,495.07
ORD-3347,2022-04-08 19:00:00,2022-04-09 19:00:00,Frank,East,Furniture,Binders,Desk,447.38,3,0.0,199.54
ORD-3348,2022-04-08 20:00:00,2022-04-09 20:00:00,Frank,Central,Technology,Accessories,Printer,745.36,3,,-102.73
ORD-3349,2022-04-08 21:00:00,2022-04-09 21:00:00,Eva,West,Office Supplies,Binders,Printer,551.53,5,0.1,-9.46
ORD-3350,2022-04-08 22:00:00,2022-04-09 22:00:00,Frank,West,Office Supplies,Tables,Desk,264.06,6,0.0,
ORD-3351,2022-04-08 23:00:00,2022-04-09 23:00:00,David,West,Office Supplies,Phones,Printer,674.38,3,0.0,-112.78
ORD-3352,2022-04-09 00:00:00,2022-04-10 00:00:00,Alice,East,Furniture,Binders,Desk,958.33,1,0.3,358.03
ORD-3353,2022-04-09 01:00:00,2022-04-10 01:00:00,Bob,Central,Office Supplies,Binders,Stapler,771.94,8,0.1,147.03
ORD-3354,2022-04-09 02:00:00,2022-04-10 02:00:00,Alice,East,Office Supplies,Storage,Printer,607.98,1,0.0,241.85
ORD-3355,2022-04-09 03:00:00,2022-04-10 03:00:00,Bob,West,Technology,Chairs,Desk,990.72,2,,31.88
ORD-3356,2022-04-09 04:00:00,2022-04-10 04:00:00,Bob,West,Office Supplies,Tables,Desk,272.67,3,0.2,187.59
ORD-3357,2022-04-09 05:00:00,2022-04-10 05:00:00,Alice,Central,Technology,,Printer,71.72,6,,-19.7
ORD-3358,2022-04-09 06:00:00,2022-04-10 06:00:00,Eva,East,Office Supplies,Tables,Stapler,41.81,4,0.1,15.63
ORD-3359,2022-04-09 07:00:00,2022-04-10 07:00:00,Bob,South,Furniture,Chairs,Printer,713.58,4,0.3,256.57
ORD-3360,2022-04-09 08:00:00,2022-04-10 08:00:00,Alice,South,Office Supplies,,Desk,831.93,9,0.3,-94.75
ORD-3361,2022-04-09 09:00:00,2022-04-10 09:00:00,Bob,West,Office Supplies,Tables,Stapler,638.75,6,0.3,232.06
ORD-3362,2022-04-09 10:00:00,2022-04-10 10:00:00,Charlie,Central,Technology,Chairs,Paper,905.98,2,,396.56
ORD-3363,2022-04-09 11:00:00,2022-04-10 11:00:00,Eva,East,Technology,Chairs,Monitor,701.0,7,0.2,-115.7
ORD-3364,2022-04-09 12:00:00,2022-04-10 12:00:00,David,East,Technology,Accessories,Printer,377.25,3,0.2,428.22
ORD-3365,2022-04-09 13:00:00,2022-04-10 13:00:00,Bob,West,Office Supplies,Storage,Pen,189.45,9,0.0,-144.39
ORD-3366,2022-04-09 14:00:00,2022-04-10 14:00:00,Charlie,West,Office Supplies,Storage,Desk,925.4,6,0.2,44.24
ORD-3367,2022-04-09 15:00:00,2022-04-10 15:00:00,David,East,Furniture,Tables,Stapler,112.56,8,0.2,227.36
ORD-3368,2022-04-09 16:00:00,2022-04-10 16:00:00,David,East,Office Supplies,Phones,Stapler,547.56,1,0.0,191.59
ORD-3369,2022-04-09 17:00:00,2022-04-10 17:00:00,Bob,West,Furniture,Accessories,Paper,320.87,2,,-132.53
ORD-3370,2022-04-09 18:00:00,2022-04-10 18:00:00,Alice,East,Technology,Storage,Printer,278.7,6,,359.24
ORD-3371,2022-04-09 19:00:00,2022-04-10 19:00:00,Bob,South,Technology,Chairs,Pen,649.38,3,0.1,481.21
ORD-3372,2022-04-09 20:00:00,2022-04-10 20:00:00,Charlie,West,Technology,Storage,Stapler,238.92,1,,-73.14
ORD-3373,2022-04-09 21:00:00,2022-04-10 21:00:00,David,East,Furniture,Phones,Paper,917.2,6,0.3,426.59
ORD-3374,2022-04-09 22:00:00,2022-04-10 22:00:00,Bob,West,Office Supplies,Binders,Desk,411.98,5,0.3,189.77
ORD-3375,2022-04-09 23:00:00,2022-04-10 23:00:00,Alice,Central,Technology,Binders,Paper,680.6,9,0.1,455.15
ORD-3376,2022-04-10 00:00:00,2022-04-11 00:00:00,Bob,West,Office Supplies,Storage,Printer,730.48,6,0.2,-76.74
ORD-3377,2022-04-10 01:00:00,2022-04-11 01:00:00,Eva,West,Office Supplies,Storage,Paper,686.11,5,0.1,354.41
ORD-3378,2022-04-10 02:00:00,2022-04-11 02:00:00,Alice,Central,Technology,Accessories,Stapler,904.37,1,0.0,-158.15
ORD-3379,2022-04-10 03:00:00,2022-04-11 03:00:00,Charlie,South,Furniture,Storage,Stapler,,1,0.1,418.24
ORD-3380,2022-04-10 04:00:00,2022-04-11 04:00:00,David,East,Office Supplies,Phones,Monitor,95.19,1,0.1,271.91
ORD-3381,2022-04-10 05:00:00,2022-04-11 05:00:00,,Central,Technology,Storage,Paper,64.91,7,0.3,59.18
ORD-3382,2022-04-10 06:00:00,2022-04-11 06:00:00,Alice,West,Office Supplies,Tables,Desk,,6,0.0,-66.67
ORD-3383,2022-04-10 07:00:00,2022-04-11 07:00:00,Eva,East,Office Supplies,Phones,Pen,973.55,5,0.0,371.57
ORD-3384,2022-04-10 08:00:00,2022-04-11 08:00:00,Alice,Central,Office Supplies,Accessories,Pen,309.5,4,0.1,222.27
ORD-3385,2022-04-10 09:00:00,2022-04-11 09:00:00,Frank,East,Office Supplies,Tables,Printer,696.58,8,0.0,52.29
ORD-3386,2022-04-10 10:00:00,2022-04-11 10:00:00,Eva,East,Office Supplies,Tables,Monitor,18.82,8,0.0,110.69
ORD-3387,2022-04-10 11:00:00,2022-04-11 11:00:00,Charlie,Central,Furniture,Binders,Paper,196.75,5,,378.58
ORD-3388,2022-04-10 12:00:00,2022-04-11 12:00:00,David,East,Furniture,Phones,Desk,692.38,4,0.0,37.25
ORD-3389,2022-04-10 13:00:00,2022-04-11 13:00:00,Charlie,South,Technology,Tables,Monitor,75.23,2,0.2,-137.26
ORD-3390,2022-04-10 14:00:00,2022-04-11 14:00:00,Bob,Central,Furniture,Accessories,Stapler,473.82,7,0.0,437.9
ORD-3391,2022-04-10 15:00:00,2022-04-11 15:00:00,Alice,South,Furniture,Binders,Printer,665.96,5,0.3,71.14
ORD-3392,2022-04-10 16:00:00,2022-04-11 16:00:00,Frank,West,Furniture,,Paper,768.3,3,,43.87
ORD-3393,2022-04-10 17:00:00,2022-04-11 17:00:00,Eva,East,Office Supplies,Phones,Pen,459.28,9,0.3,-56.92
ORD-3394,2022-04-10 18:00:00,2022-04-11 18:00:00,Eva,West,Office Supplies,Binders,Desk,,9,0.3,428.2
ORD-3395,2022-04-10 19:00:00,2022-04-11 19:00:00,Alice,West,Technology,Phones,Stapler,544.18,8,0.2,-47.75
ORD-3396,2022-04-10 20:00:00,2022-04-11 20:00:00,Frank,East,Technology,Phones,Monitor,61.78,1,,245.67
ORD-3397,2022-04-10 21:00:00,2022-04-11 21:00:00,Alice,Central,Technology,Phones,Printer,745.38,3,0.1,416.54
ORD-3398,2022-04-10 22:00:00,2022-04-11 22:00:00,Bob,East,Office Supplies,Binders,Monitor,180.64,2,0.0,-175.56
ORD-3399,2022-04-10 23:00:00,2022-04-11 23:00:00,Charlie,West,Furniture,Tables,Pen,41.49,4,0.2,380.15
ORD-3400,2022-04-11 00:00:00,2022-04-12 00:00:00,Eva,West,Furniture,Storage,Monitor,456.66,2,0.2,87.42
ORD-3401,2022-04-11 01:00:00,2022-04-12 01:00:00,Bob,Central,Office Supplies,Chairs,Desk,866.98,8,0.1,
ORD-3402,2022-04-11 02:00:00,2022-04-12 02:00:00,Charlie,East,Technology,Tables,Stapler,159.32,1,0.2,
ORD-3403,2022-04-11 03:00:00,2022-04-12 03:00:00,Bob,West,Technology,Binders,Paper,22.73,4,0.1,286.86
ORD-3404,2022-04-11 04:00:00,2022-04-12 04:00:00,Frank,,Technology,Chairs,Desk,118.88,5,0.1,-21.99
ORD-3405,2022-04-11 05:00:00,2022-04-12 05:00:00,Eva,West,Office Supplies,Chairs,Pen,,4,0.1,-184.65
ORD-3406,2022-04-11 06:00:00,2022-04-12 06:00:00,Alice,West,Technology,Chairs,Printer,584.37,8,0.2,463.45
ORD-3407,2022-04-11 07:00:00,2022-04-12 07:00:00,Alice,Central,Technology,Storage,Pen,201.08,2,0.1,-188.54
ORD-3408,2022-04-11 08:00:00,2022-04-12 08:00:00,Charlie,South,Office Supplies,Accessories,Pen,803.94,9,0.2,376.87
ORD-3409,2022-04-11 09:00:00,2022-04-12 09:00:00,David,West,Furniture,,Monitor,755.76,2,,-81.6
ORD-3410,2022-04-11 10:00:00,2022-04-12 10:00:00,Frank,West,Office Supplies,Storage,Printer,698.9,2,0.1,74.55
ORD-3411,2022-04-11 11:00:00,2022-04-12 11:00:00,Charlie,South,Office Supplies,Storage,Desk,492.6,2,0.2,375.74
ORD-3412,2022-04-11 12:00:00,2022-04-12 12:00:00,David,East,Office Supplies,Accessories,Pen,371.56,8,0.2,
ORD-3413,2022-04-11 13:00:00,2022-04-12 13:00:00,Bob,East,Office Supplies,Chairs,Desk,381.83,3,0.2,406.0
ORD-3414,2022-04-11 14:00:00,2022-04-12 14:00:00,Frank,West,Furniture,Accessories,Paper,508.04,8,0.0,148.43
ORD-3415,2022-04-11 15:00:00,2022-04-12 15:00:00,Bob,West,Technology,Accessories,Monitor,86.54,7,0.0,56.31
ORD-3416,2022-04-11 16:00:00,2022-04-12 16:00:00,Eva,East,Office Supplies,,Desk,685.48,4,0.1,263.71
ORD-3417,2022-04-11 17:00:00,2022-04-12 17:00:00,Frank,Central,Furniture,Binders,Printer,357.99,7,,38.97
ORD-3418,2022-04-11 18:00:00,2022-04-12 18:00:00,David,South,Technology,Phones,Pen,232.51,8,0.1,43.1
ORD-3419,2022-04-11 19:00:00,2022-04-12 19:00:00,Eva,,Technology,Accessories,Paper,285.54,6,0.3,313.47
ORD-3420,2022-04-11 20:00:00,2022-04-12 20:00:00,Alice,Central,Technology,Accessories,Printer,188.49,6,0.3,16.88
ORD-3421,2022-04-11 21:00:00,2022-04-12 21:00:00,David,Central,Office Supplies,Chairs,Monitor,902.55,3,,-59.46
ORD-3422,2022-04-11 22:00:00,2022-04-12 22:00:00,Charlie,Central,Office Supplies,Chairs,Paper,177.35,5,,365.35
ORD-3423,2022-04-11 23:00:00,2022-04-12 23:00:00,Alice,Central,Technology,Storage,Paper,884.1,2,,363.76
ORD-3424,2022-04-12 00:00:00,2022-04-13 00:00:00,Alice,Central,Technology,Chairs,Paper,576.52,5,0.0,148.31
ORD-3425,2022-04-12 01:00:00,2022-04-13 01:00:00,Charlie,Central,Technology,Tables,Pen,868.78,5,0.0,168.66
ORD-3426,2022-04-12 02:00:00,2022-04-13 02:00:00,Frank,South,Technology,Accessories,Stapler,479.32,7,0.3,
ORD-3427,2022-04-12 03:00:00,2022-04-13 03:00:00,Alice,Central,Technology,Chairs,Paper,928.36,4,,156.49
ORD-3428,2022-04-12 04:00:00,2022-04-13 04:00:00,David,East,Technology,Binders,Printer,219.38,6,0.2,91.93
ORD-3429,2022-04-12 05:00:00,2022-04-13 05:00:00,Eva,Central,Furniture,Tables,Printer,559.14,9,0.3,496.43
ORD-3430,2022-04-12 06:00:00,2022-04-13 06:00:00,Alice,Central,Technology,Storage,Monitor,134.58,4,,-96.65
ORD-3431,2022-04-12 07:00:00,2022-04-13 07:00:00,David,South,Office Supplies,Phones,Desk,452.75,6,0.2,214.91
ORD-3432,2022-04-12 08:00:00,2022-04-13 08:00:00,Bob,South,Office Supplies,Accessories,Desk,574.2,9,,420.1
ORD-3433,2022-04-12 09:00:00,2022-04-13 09:00:00,David,Central,Office Supplies,Accessories,Stapler,609.62,1,0.1,281.05
ORD-3434,2022-04-12 10:00:00,2022-04-13 10:00:00,Eva,South,Technology,Binders,Pen,371.87,8,0.2,416.65
ORD-3435,2022-04-12 11:00:00,2022-04-13 11:00:00,David,West,Office Supplies,Phones,Pen,85.57,1,0.1,35.43
ORD-3436,2022-04-12 12:00:00,2022-04-13 12:00:00,Charlie,South,Furniture,Phones,Paper,658.77,4,0.0,-9.6
ORD-3437,2022-04-12 13:00:00,2022-04-13 13:00:00,Eva,South,Technology,Storage,Stapler,493.55,3,0.3,395.89
ORD-3438,2022-04-12 14:00:00,2022-04-13 14:00:00,Frank,South,Office Supplies,Storage,Monitor,145.51,4,,75.88
ORD-3439,2022-04-12 15:00:00,2022-04-13 15:00:00,Bob,South,Furniture,Tables,Monitor,936.52,7,0.3,296.78
ORD-3440,2022-04-12 16:00:00,2022-04-13 16:00:00,Charlie,East,Furniture,Accessories,Desk,956.11,9,,-96.58
ORD-3441,2022-04-12 17:00:00,2022-04-13 17:00:00,Frank,East,Office Supplies,Chairs,Monitor,858.04,9,0.1,329.09
ORD-3442,2022-04-12 18:00:00,2022-04-13 18:00:00,David,East,Furniture,Storage,Paper,845.43,1,0.2,184.29
ORD-3443,2022-04-12 19:00:00,2022-04-13 19:00:00,Eva,Central,Office Supplies,Binders,Printer,107.68,1,0.2,-11.97
ORD-3444,2022-04-12 20:00:00,2022-04-13 20:00:00,Bob,Central,Furniture,Binders,Monitor,993.49,9,,146.15
ORD-3445,2022-04-12 21:00:00,2022-04-13 21:00:00,Charlie,West,Technology,Binders,Stapler,406.38,4,0.1,287.86
ORD-3446,2022-04-12 22:00:00,2022-04-13 22:00:00,Frank,East,Technology,Storage,Paper,171.49,3,,-191.68
ORD-3447,2022-04-12 23:00:00,2022-04-13 23:00:00,Frank,Central,Technology,Storage,Monitor,813.98,9,,246.23
ORD-3448,2022-04-13 00:00:00,2022-04-14 00:00:00,Bob,,Technology,Binders,Pen,233.47,5,,179.11
ORD-3449,2022-04-13 01:00:00,2022-04-14 01:00:00,David,South,Technology,Storage,Monitor,530.91,6,0.2,-45.8
ORD-3450,2022-04-13 02:00:00,2022-04-14 02:00:00,Bob,East,Office Supplies,Chairs,Pen,,1,,327.09
ORD-3451,2022-04-13 03:00:00,2022-04-14 03:00:00,Frank,West,Technology,Chairs,Paper,479.9,1,0.2,12.42
ORD-3452,2022-04-13 04:00:00,2022-04-14 04:00:00,Alice,West,Technology,Tables,Monitor,562.56,7,0.0,
ORD-3453,2022-04-13 05:00:00,2022-04-14 05:00:00,Charlie,South,Technology,,Pen,451.46,8,0.1,129.85
ORD-3454,2022-04-13 06:00:00,2022-04-14 06:00:00,Bob,West,Technology,Chairs,Printer,78.79,8,0.0,273.3
ORD-3455,2022-04-13 07:00:00,2022-04-14 07:00:00,Frank,East,Furniture,,Desk,490.09,7,,450.19
ORD-3456,2022-04-13 08:00:00,2022-04-14 08:00:00,David,South,Technology,Phones,Paper,474.25,9,0.2,-101.05
ORD-3457,2022-04-13 09:00:00,2022-04-14 09:00:00,Frank,Central,Technology,Accessories,Pen,269.0,1,0.1,
ORD-3458,2022-04-13 10:00:00,2022-04-14 10:00:00,David,Central,Office Supplies,Chairs,Stapler,922.39,2,0.3,-153.11
ORD-3459,2022-04-13 11:00:00,2022-04-14 11:00:00,Bob,,Furniture,,Monitor,423.61,3,0.1,330.99
ORD-3460,2022-04-13 12:00:00,2022-04-14 12:00:00,David,South,Office Supplies,Tables,Pen,865.47,5,0.1,113.41
ORD-3461,2022-04-13 13:00:00,2022-04-14 13:00:00,Eva,South,Technology,Chairs,Pen,118.57,4,,294.85
ORD-3462,2022-04-13 14:00:00,2022-04-14 14:00:00,Eva,Central,Office Supplies,Chairs,Pen,325.69,4,0.0,25.54
ORD-3463,2022-04-13 15:00:00,2022-04-14 15:00:00,Eva,,Office Supplies,Storage,Desk,184.57,8,0.0,391.02
ORD-3464,2022-04-13 16:00:00,2022-04-14 16:00:00,Alice,South,Technology,Phones,Stapler,414.33,8,0.3,174.38
ORD-3465,2022-04-13 17:00:00,2022-04-14 17:00:00,Bob,South,Furniture,Chairs,Stapler,120.52,7,,460.53
ORD-3466,2022-04-13 18:00:00,2022-04-14 18:00:00,Frank,West,Furniture,Binders,Printer,446.62,1,0.1,-144.83
ORD-3467,2022-04-13 19:00:00,2022-04-14 19:00:00,Frank,South,Office Supplies,Storage,Desk,360.33,4,0.0,
ORD-3468,2022-04-13 20:00:00,2022-04-14 20:00:00,Alice,East,Technology,Storage,Pen,231.08,1,0.0,336.52
ORD-3469,2022-04-13 21:00:00,2022-04-14 21:00:00,David,West,Office Supplies,Chairs,Paper,645.76,5,0.2,220.11
ORD-3470,2022-04-13 22:00:00,2022-04-14 22:00:00,Alice,South,Office Supplies,Storage,Desk,951.4,3,0.1,-183.76
ORD-3471,2022-04-13 23:00:00,2022-04-14 23:00:00,David,South,Office Supplies,Accessories,Desk,215.04,3,,480.64
ORD-3472,2022-04-14 00:00:00,2022-04-15 00:00:00,David,East,Technology,Phones,Stapler,714.67,4,0.0,8.78
ORD-3473,2022-04-14 01:00:00,2022-04-15 01:00:00,Charlie,West,Technology,Accessories,Printer,744.96,2,,-25.51
ORD-3474,2022-04-14 02:00:00,2022-04-15 02:00:00,Frank,Central,Furniture,Tables,Printer,503.14,7,0.1,139.96
ORD-3475,2022-04-14 03:00:00,2022-04-15 03:00:00,Eva,Central,Technology,Accessories,Desk,,4,0.1,179.51
ORD-3476,2022-04-14 04:00:00,2022-04-15 04:00:00,David,West,Office Supplies,Binders,Desk,966.73,5,0.0,
ORD-3477,2022-04-14 05:00:00,2022-04-15 05:00:00,Charlie,,Office Supplies,Storage,Monitor,,2,0.3,75.29
ORD-3478,2022-04-14 06:00:00,2022-04-15 06:00:00,Frank,South,Furniture,Storage,Pen,654.52,6,,107.97
ORD-3479,2022-04-14 07:00:00,2022-04-15 07:00:00,Eva,Central,Technology,Binders,Stapler,665.59,9,,174.47
ORD-3480,2022-04-14 08:00:00,2022-04-15 08:00:00,David,Central,Office Supplies,Storage,Pen,409.6,8,0.2,76.07
ORD-3481,2022-04-14 09:00:00,2022-04-15 09:00:00,David,Central,Furniture,Accessories,Paper,323.62,8,0.1,440.18
ORD-3482,2022-04-14 10:00:00,2022-04-15 10:00:00,Alice,East,Furniture,Tables,Paper,934.41,2,0.1,395.88
ORD-3483,2022-04-14 11:00:00,2022-04-15 11:00:00,Alice,Central,Office Supplies,Chairs,Printer,792.08,4,0.0,118.48
ORD-3484,2022-04-14 12:00:00,2022-04-15 12:00:00,Frank,East,Office Supplies,Binders,Stapler,123.32,8,0.0,-199.86
ORD-3485,2022-04-14 13:00:00,2022-04-15 13:00:00,Eva,West,Technology,Accessories,Pen,,1,0.0,430.65
ORD-3486,2022-04-14 14:00:00,2022-04-15 14:00:00,David,South,Furniture,Accessories,Printer,923.32,8,0.2,-112.96
ORD-3487,2022-04-14 15:00:00,2022-04-15 15:00:00,,Central,Office Supplies,Accessories,Paper,90.6,3,0.3,-28.84
ORD-3488,2022-04-14 16:00:00,2022-04-15 16:00:00,Frank,South,Furniture,Chairs,Desk,691.54,8,0.0,-93.35
ORD-3489,2022-04-14 17:00:00,2022-04-15 17:00:00,Bob,South,Technology,Phones,Stapler,234.49,6,0.0,-74.13
ORD-3490,2022-04-14 18:00:00,2022-04-15 18:00:00,Alice,Central,Office Supplies,Storage,Stapler,44.83,7,0.0,362.01
ORD-3491,2022-04-14 19:00:00,2022-04-15 19:00:00,Eva,Central,Technology,Storage,Pen,69.04,2,0.2,205.65
ORD-3492,2022-04-14 20:00:00,2022-04-15 20:00:00,David,West,Furniture,Tables,Monitor,379.79,1,,469.27
ORD-3493,2022-04-14 21:00:00,2022-04-15 21:00:00,Frank,East,Technology,Phones,Pen,86.81,6,0.3,-37.98
ORD-3494,2022-04-14 22:00:00,2022-04-15 22:00:00,David,East,Technology,Storage,Desk,,3,,139.94
ORD-3495,2022-04-14 23:00:00,2022-04-15 23:00:00,Bob,South,Furniture,Tables,Desk,650.78,4,0.1,484.2
ORD-3496,2022-04-15 00:00:00,2022-04-16 00:00:00,Eva,Central,Technology,Tables,Printer,379.73,9,0.1,
ORD-3497,2022-04-15 01:00:00,2022-04-16 01:00:00,,West,Furniture,Accessories,Stapler,745.45,3,0.0,
ORD-3498,2022-04-15 02:00:00,2022-04-16 02:00:00,David,West,Office Supplies,,Printer,495.14,2,,-67.72
ORD-3499,2022-04-15 03:00:00,2022-04-16 03:00:00,Alice,West,Furniture,Accessories,Desk,435.93,2,0.2,338.58
ORD-3500,2022-04-15 04:00:00,2022-04-16 04:00:00,,West,Furniture,Chairs,Monitor,412.92,2,0.3,43.3
ORD-3501,2022-04-15 05:00:00,2022-04-16 05:00:00,Eva,West,Office Supplies,Storage,Stapler,436.8,6,,171.38
ORD-3502,2022-04-15 06:00:00,2022-04-16 06:00:00,Bob,East,Furniture,Tables,Desk,968.21,2,,226.41
ORD-3503,2022-04-15 07:00:00,2022-04-16 07:00:00,Alice,East,Office Supplies,Binders,Monitor,684.59,7,0.3,226.55
ORD-3504,2022-04-15 08:00:00,2022-04-16 08:00:00,Eva,East,Office Supplies,,Pen,322.06,7,,308.57
ORD-3505,2022-04-15 09:00:00,2022-04-16 09:00:00,Bob,Central,Furniture,Tables,Paper,736.52,7,,263.19
ORD-3506,2022-04-15 10:00:00,2022-04-16 10:00:00,Charlie,South,Technology,Tables,Desk,336.96,2,0.3,-152.14
ORD-3507,2022-04-15 11:00:00,2022-04-16 11:00:00,Alice,West,Technology,Accessories,Paper,134.46,7,0.2,120.14
ORD-3508,2022-04-15 12:00:00,2022-04-16 12:00:00,Alice,Central,Office Supplies,Binders,Printer,480.61,8,0.3,264.82
ORD-3509,2022-04-15 13:00:00,2022-04-16 13:00:00,Alice,West,Technology,Binders,Paper,753.51,8,0.0,7.2
ORD-3510,2022-04-15 14:00:00,2022-04-16 14:00:00,Charlie,East,Technology,Storage,Desk,383.88,2,0.0,19.14
ORD-3511,2022-04-15 15:00:00,2022-04-16 15:00:00,Charlie,Central,Furniture,Tables,Paper,870.48,5,0.0,-112.8
ORD-3512,2022-04-15 16:00:00,2022-04-16 16:00:00,David,East,Office Supplies,Binders,Stapler,393.08,6,0.0,93.03
ORD-3513,2022-04-15 17:00:00,2022-04-16 17:00:00,Frank,West,Office Supplies,Binders,Desk,356.34,9,0.1,490.78
ORD-3514,2022-04-15 18:00:00,2022-04-16 18:00:00,Bob,West,Furniture,Storage,Monitor,,6,0.2,-0.28
ORD-3515,2022-04-15 19:00:00,2022-04-16 19:00:00,David,South,Technology,Accessories,Paper,487.65,6,0.1,172.01
ORD-3516,2022-04-15 20:00:00,2022-04-16 20:00:00,Bob,West,Office Supplies,Phones,Stapler,807.17,6,,320.27
ORD-3517,2022-04-15 21:00:00,2022-04-16 21:00:00,Frank,East,Technology,Chairs,Printer,806.94,9,,-190.55
ORD-3518,2022-04-15 22:00:00,2022-04-16 22:00:00,Charlie,West,Office Supplies,Phones,Printer,,7,0.3,430.31
ORD-3519,2022-04-15 23:00:00,2022-04-16 23:00:00,Frank,South,Office Supplies,Binders,Paper,94.05,1,0.0,70.59
ORD-3520,2022-04-16 00:00:00,2022-04-17 00:00:00,Charlie,,Office Supplies,Tables,Printer,278.51,1,0.3,
ORD-3521,2022-04-16 01:00:00,2022-04-17 01:00:00,Frank,East,Office Supplies,Chairs,Monitor,770.07,4,,-172.74
ORD-3522,2022-04-16 02:00:00,2022-04-17 02:00:00,David,Central,Technology,Chairs,Desk,566.98,2,0.0,-98.04
ORD-3523,2022-04-16 03:00:00,2022-04-17 03:00:00,Eva,West,Technology,Tables,Stapler,,3,0.2,25.77
ORD-3524,2022-04-16 04:00:00,2022-04-17 04:00:00,David,South,Technology,Chairs,Pen,174.55,7,,41.82
ORD-3525,2022-04-16 05:00:00,2022-04-17 05:00:00,Bob,West,Technology,Tables,Paper,288.34,7,0.3,393.46
ORD-3526,2022-04-16 06:00:00,2022-04-17 06:00:00,David,West,Furniture,Chairs,Printer,526.12,3,0.3,-192.16
ORD-3527,2022-04-16 07:00:00,2022-04-17 07:00:00,Alice,Central,Office Supplies,Storage,Desk,284.41,2,,248.78
ORD-3528,2022-04-16 08:00:00,2022-04-17 08:00:00,,,Office Supplies,Storage,Pen,218.18,1,0.1,-108.08
ORD-3529,2022-04-16 09:00:00,2022-04-17 09:00:00,Frank,West,Office Supplies,Phones,Monitor,96.88,9,0.2,376.25
ORD-3530,2022-04-16 10:00:00,2022-04-17 10:00:00,Bob,South,Furniture,Chairs,Printer,164.17,3,,345.0
ORD-3531,2022-04-16 11:00:00,2022-04-17 11:00:00,,East,Technology,Accessories,Printer,771.18,9,,149.94
ORD-3532,2022-04-16 12:00:00,2022-04-17 12:00:00,Charlie,East,Office Supplies,,Stapler,721.59,4,0.3,-51.12
ORD-3533,2022-04-16 13:00:00,2022-04-17 13:00:00,Frank,West,Technology,Chairs,Monitor,55.38,6,0.0,244.15
ORD-3534,2022-04-16 14:00:00,2022-04-17 14:00:00,Bob,South,Technology,Storage,Monitor,211.25,7,0.0,-90.62
ORD-3535,2022-04-16 15:00:00,2022-04-17 15:00:00,Frank,West,Furniture,Storage,Paper,564.85,6,0.0,-66.98
ORD-3536,2022-04-16 16:00:00,2022-04-17 16:00:00,Frank,South,Furniture,Tables,Pen,329.4,1,0.3,238.68
ORD-3537,2022-04-16 17:00:00,2022-04-17 17:00:00,Frank,South,Technology,Accessories,Stapler,825.02,6,0.0,493.86
ORD-3538,2022-04-16 18:00:00,2022-04-17 18:00:00,Charlie,Central,Office Supplies,,Paper,787.14,6,,423.74
ORD-3539,2022-04-16 19:00:00,2022-04-17 19:00:00,,Central,Office Supplies,Chairs,Stapler,892.66,5,0.1,215.18
ORD-3540,2022-04-16 20:00:00,2022-04-17 20:00:00,Frank,Central,Furniture,Accessories,Monitor,567.3,3,0.1,176.98
ORD-3541,2022-04-16 21:00:00,2022-04-17 21:00:00,Alice,West,Furniture,Accessories,Stapler,358.56,3,0.1,498.87
ORD-3542,2022-04-16 22:00:00,2022-04-17 22:00:00,Eva,Central,Furniture,Accessories,Stapler,610.0,7,0.0,183.18
